,full_name,spec,class,ad,q,a,e,dv,per,price,profit,moid,diameter,profitable
792,585 Bilkis (1906 TA),C,MBA,2.743040767899905,2.11894874127041,2.430994754585157,0.1283614506885259,9.37484,1384.441022731123,9.594659245730144e+16,7961422173630331.0,1.13382,49.761,1
793,398 Admete (1894 BN),C,MBA,3.353920142758115,2.132633002188523,2.743276572473319,0.2225964295441943,9.649823,1659.59767919203,9.600444853449013e+16,7712485326949873.0,1.15119,49.771,1
795,382 Dodona (1894 AT),M,MBA,3.658464502582057,2.585891226270537,3.122177864426297,0.1717668439925037,10.328442,2015.045640929433,9.675800078107328e+16,7228415130291129.0,1.5908,65.209,1
796,661 Cloelia (1908 CL),K,MBA,3.122680551950137,2.914289500051195,3.018485026000667,0.03451914621141081,10.976313,1915.4991584256,9.832480963079608e+16,6909292125961866.0,1.9236,40.081,1
797,1390 Abastumani (1935 TA),P,OMB,3.559926920881591,3.316667654572797,3.438297287727194,0.03537496120203087,12.789237,2328.700110897499,9.941696328070387e+16,5977548797509236.0,2.32559,95.849,1
798,448 Natalie (1899 ET),C,MBA,3.720197234858654,2.544504525753817,3.132350880306235,0.187669382203742,10.722108,2024.90211670896,1.0048778775195614e+17,7228208503249237.0,1.56682,50.534,1
799,868 Lova (1917 BU),Ch,MBA,3.105078087690237,2.299221004745488,2.702149546217862,0.1491140792101402,9.691346,1622.417035921331,1.014332955431849e+17,8112022361345005.0,1.31579,50.692,1
800,1268 Libya (1930 HJ),P,OMB,4.37926260893918,3.568828114914803,3.974045361926992,0.1019659339811111,11.414045,2893.661039732925,1.0211391806306734e+17,6864538689067941.0,2.5888,96.708,1
801,1180 Rita (1931 GE),P,OMB,4.62631880026751,3.365694531376032,3.996006665821771,0.1577355062585004,11.29758,2917.68050034628,1.0304168158497565e+17,6999311688368470.0,2.35144,97.0,1
802,743 Eugenisis (1913 QV),Ch,MBA,2.959222018291647,2.627306220893818,2.793264119592733,0.05941360773399113,10.224759,1705.165083223972,1.0373154663123971e+17,7844781039837782.0,1.63833,51.072,1
804,1173 Anchises (1930 UB),P,TJN,6.023546909672445,4.561368472484617,5.292457691078531,0.1381379429497014,12.121292,4447.178067362183,1.1138031454315346e+17,7023025290796006.0,3.55212,99.549,1
806,527 Euryanthe (1904 NR),Cb,MBA,3.135980823393425,2.317089056676576,2.726534940035001,0.1501707817297101,10.008246,1644.428625035786,1.1333997326620186e+17,8767704497758959.0,1.30714,52.627,1
807,845 Naema (1916 AS),C,MBA,3.143011812755608,2.732635267354104,2.937823540054856,0.06984363420851353,11.03642,1839.233999107593,1.1382177603550272e+17,7959387059327536.0,1.75361,52.677,1
810,1625 The NORC (1953 RB),C,MBA,3.923047970233555,2.458683994887311,3.190865982560433,0.2294618425452015,10.907727,2081.906748539428,1.1802102221927438e+17,8342721949325559.0,1.49943,53.317,1
811,1520 Imatra (1938 UY),C,MBA,3.405711402629097,2.815568974869329,3.110640188749213,0.09485867730607961,11.468596,2003.886386551655,1.1880636226864573e+17,7984236188423835.0,1.85518,53.435,1
812,363 Padua (1893 S),X,MBA,2.94310931841946,2.552774781099588,2.747942049759524,0.07102306567091378,10.152788,1663.833183441157,1.1972858003954152e+17,9123430534042324.0,1.55616,97.0,1
813,934 Thuringia (1920 HK),Ch,MBA,3.346993111363694,2.148395863086309,2.747694487225002,0.2181096286086544,10.161741,1663.608346012699,1.2067706573013354e+17,9193117219096946.0,1.19208,53.714,1
815,748 Simeisa (1913 RD),P,OMB,4.686409958369012,3.204151909149018,3.945280933759015,0.1878520280440101,10.923969,2862.301165465838,1.259934781754418e+17,8855944924304914.0,2.22014,103.725,1
817,592 Bathseba (1906 TS),K,MBA,3.423641827731486,2.619476377340052,3.021559102535769,0.133071275970832,10.596937,1918.426068739995,1.2819852917437488e+17,9336065147195568.0,1.65565,43.787,1
818,393 Lampetia (1894 BG),Xc,MBA,3.697258185286571,1.860944835533014,2.779101510409792,0.3303789629265436,9.682368,1692.213059101509,1.3122798148805558e+17,1.051166888199251e+16,0.916795,96.89,1
819,778 Theobalda (1914 UA),C,MBA,3.991473645735639,2.374597317502202,3.183035481618921,0.2539833969131691,10.542884,2074.24784006654,1.3180689043617382e+17,9645032035108026.0,1.41304,55.317,1
820,339 Dorothea (1892 G),K,MBA,3.307616595405935,2.718542914230113,3.013079754818023,0.09775275284928511,10.737689,1910.356269326996,1.3301826288833186e+17,9558192263144616.0,1.71054,44.329,1
821,369 Aeria (1893 AE),M,MBA,2.903805777995542,2.393658490399149,2.648732134197346,0.09630027910523016,10.469301,1574.54648760211,1.4007177455769797e+17,1.0354979938653914e+16,1.43158,73.767,1
822,739 Mandeville (1913 QR),X,MBA,3.130570457625018,2.342806820503767,2.736688639064393,0.1439264273393133,11.551495,1653.623025143356,1.4977641647226128e+17,1.0022127581184736e+16,1.38819,104.517,1
825,1023 Thomana (1924 RU),Cgh,MBA,3.489186971954646,2.855753808683211,3.172470390318928,0.09983279358641338,10.94888,2063.929188335008,1.5406263145262016e+17,1.0843622973187948e+16,1.86047,58.27,1
826,764 Gedania (1913 SU),C,MBA,3.505696475307114,2.883921255467693,3.194808865387404,0.09731023764453352,10.986302,2085.766789851538,1.5414196339310803e+17,1.0810382358245636e+16,1.89913,58.28,1
827,742 Edisona (1913 QU),K,MBA,3.367677195804671,2.658928565415478,3.013302880610074,0.1176032842482963,10.760465,1910.568472959899,1.594228371904648e+17,1.1431752574371232e+16,1.68078,47.087,1
829,1189 Terentia (1930 SG),Ch,MBA,3.267911002478791,2.595977708467991,2.931944355473391,0.1145883435264427,10.531068,1833.715738209863,1.619344907846688e+17,1.1874260044389226e+16,1.6187,59.246,1
830,638 Moira (1907 ZQ),Ch,MBA,3.170512631585065,2.300032875685673,2.735272753635369,0.1591211981954018,9.820005,1652.3398843518,1.6480480401087222e+17,1.299918852359499e+16,1.29796,59.594,1
831,479 Caprera (1901 HJ),C,MBA,3.315521004444661,2.12487431712296,2.720197660783811,0.2188529724304341,9.557869,1638.698744917834,1.689372825992557e+17,1.370914850651953e+16,1.15491,60.088,1
832,541 Deborah (1904 OO),B,MBA,2.95612584949294,2.67543175815742,2.81577880382518,0.04984306490165399,10.367205,1725.822910346114,1.689640651636332e+17,1.2597244866772216e+16,1.65907,60.147,1
833,1041 Asta (1925 FA),C,MBA,3.514136978382175,2.628848370291505,3.07149267433684,0.1441137423975479,11.003961,1966.177186254873,1.7304397726780576e+17,1.2128150019196926e+16,1.64111,60.571,1
834,392 Wilhelmina (1894 BF),Ch,MBA,3.289173245800427,2.475380799637199,2.882277022718813,0.1411717957275994,10.807263,1787.318728893978,1.7458265911258563e+17,1.247701685781582e+16,1.4792,60.75,1
835,971 Alsatia (1921 LF),C,MBA,3.068535168205602,2.211749077387466,2.640142122796534,0.1622613577163408,10.246556,1566.893165327179,1.7559330284905706e+17,1.3271608883154538e+16,1.22869,60.867,1
836,342 Endymion (1892 K),Ch,MBA,2.90020813364788,2.236099459473586,2.568153796560733,0.1292969048550884,9.635077,1503.245697121748,1.7590505298112374e+17,1.4167917335365866e+16,1.25972,60.903,1
838,513 Centesima (1903 LY),K,MBA,3.266732194507668,2.761034744245332,3.0138834693765,0.08389465873525523,10.784477,1911.120678330512,1.7751719232236944e+17,1.2699327646082502e+16,1.77973,48.805,1
839,397 Vienna (1894 BM),K,MBA,3.286919075024811,1.983128205971187,2.635023640497999,0.2473964273062873,9.661825,1562.338736367299,1.8000571511925968e+17,1.4457352991739076e+16,1.00115,49.032,1
840,849 Ara (1912 NY),M,MBA,3.776587115834523,2.514654951828439,3.145621033831481,0.2005855362794617,11.574681,2037.783432842049,1.83775944649583e+17,1.2239681278742202e+16,1.56473,80.756,1
841,442 Eichsfeldia (1899 EE),Ch,MBA,2.511471225695379,2.178426277487033,2.344948751591206,0.07101326798343717,9.357791,1311.591098281174,1.8712241591795904e+17,1.556740562504866e+16,1.18081,62.171,1
842,1048 Feodosia (1924 TP),Ch,MBA,3.226160110433201,2.239207927250818,2.732684018842009,0.1805829317215769,10.571377,1649.994711915552,1.8754711894075446e+17,1.3724167920148616e+16,1.228,62.218,1
843,712 Boliviana (1911 LO),X,MBA,3.05589944512491,2.092962903693741,2.574431174409325,0.1870192823570246,9.870108,1508.760673667574,1.8837263740005824e+17,1.480269967359635e+16,1.10352,112.818,1
844,653 Berenike (1907 BK),K,MBA,3.133698034530678,2.894944669161087,3.014321351845882,0.03960317058156156,11.142153,1911.537189110892,1.8851779360279645e+17,1.3049175538302154e+16,1.91635,49.793,1
846,980 Anacostia (1921 W19),L,MBA,3.295123176410569,2.182486846725567,2.738805011568068,0.2031244146599497,10.472615,1655.541598617486,1.908104504697555e+17,1.4097341527409246e+16,1.23211,74.679,1
848,498 Tokio (1902 KU),M,MBA,3.242134365797046,2.061897176674169,2.652015771235607,0.2225170004499991,9.483767,1577.475346180723,1.9120617743801965e+17,1.5651592366467766e+16,1.07129,81.83,1
849,640 Brambilla (1907 ZW),Cgh,MBA,3.415342005934836,2.906041564189421,3.160691785062129,0.08056787506969824,11.364742,2052.445568746985,1.9163682682984474e+17,1.2992205358861102e+16,1.89859,62.667,1
852,977 Philippa (1922 LV),C,MBA,3.20039103685106,3.036154878856267,3.118272957853664,0.02633447427704312,11.798605,2011.266498055538,2.1852905128793146e+17,1.427144582521463e+16,2.08595,65.471,1
853,1264 Letaba (1933 HG),C,MBA,3.310797825458433,2.420621510456557,2.865709667957495,0.1553151606660036,12.468507,1771.930608102647,2.2427633527549024e+17,1.3887892523913616e+16,1.43016,66.04,1
854,1086 Nata (1927 QL),Ch,MBA,3.334619891163175,2.992234770169853,3.163427330666514,0.05411616661369357,11.011364,2055.110700383937,2.2662779277130234e+17,1.5859213246340976e+16,2.01066,66.27,1
856,380 Fiducia (1894 AR),C,MBA,2.980428059691099,2.376427200415729,2.678427630053414,0.1127528801783091,9.845095,1601.099424793033,2.395675449988014e+17,1.8852082564435164e+16,1.37235,67.508,1
857,478 Tergeste (1901 GU),L,MBA,3.266130819424027,2.766266695824612,3.01619875762432,0.08286325997845174,11.147069,1913.323307416834,2.411241094147507e+17,1.6684253031340888e+16,1.80949,80.738,1
858,425 Cornelia (1896 DC),C,MBA,3.059134025151021,2.714482923458216,2.886808474304619,0.05969414056397105,10.342722,1791.535359035314,2.4403448321295907e+17,1.822831907465071e+16,1.71935,67.925,1
859,735 Marghanna (1912 PY),Ch,MBA,3.607176128897774,1.851405265212753,2.729290697055264,0.3216533265546593,9.925363,1646.922334462714,2.4458457989053664e+17,1.910416225436732e+16,0.893385,67.976,1
860,1796 Riga (1966 KB),Cb,OMB,3.547151832561442,3.167853145332272,3.357502488946857,0.05648524289674362,13.059711,2247.102804718616,2.4630873197855587e+17,1.4509597441340872e+16,2.17621,68.167,1
861,539 Pamina (1904 OL),Ch,MBA,3.322182963473095,2.154675236295723,2.738429099884409,0.2131710708206127,9.485806,1655.200765988642,2.4870938898981837e+17,2.033848701370693e+16,1.16698,68.356,1
863,1567 Alikoski (1941 HN),C,OMB,3.478537739209236,2.945383806014712,3.211960772611974,0.08299508788224731,11.921191,2102.586036201317,2.5850626219971875e+17,1.669973852214136e+16,2.00021,69.242,1
864,402 Chloe (1895 BW),K,MBA,2.84514171499122,2.272440689114367,2.558791202052793,0.1119085108267925,10.125422,1495.032728349556,2.599384604432065e+17,1.9896178932147532e+16,1.28817,55.421,1
865,2892 Filipenko (1983 AX2),C,MBA,3.829185099507442,2.533229714111049,3.181207406809246,0.2036892317398817,11.216207,2072.46117961669,2.6131641422717078e+17,1.7958885563429182e+16,1.61401,69.492,1
866,429 Lotis (1897 DL),C,MBA,2.927047756262567,2.286755346224477,2.606901551243522,0.1228071711669863,9.921996,1537.394675422551,2.6276306199676608e+17,2.052610605898394e+16,1.29235,69.62,1
867,3451 Mentor (1984 HA1),X,TJN,5.500309495462333,4.785413620978932,5.142861558220632,0.0695037059028618,14.345454,4259.961531062483,2.6422194517051555e+17,1.4078584317815506e+16,3.81953,126.288,1
869,593 Titania (1906 TT),C,MBA,3.282667750655182,2.113496739300777,2.69808224497798,0.2166670444406611,10.476295,1618.75529833831,2.6875244001495264e+17,1.9856923111483876e+16,1.14601,70.145,1
870,1262 Sniadeckia (1933 FE),C,MBA,3.016259299410954,2.987828781958052,3.002044040684503,0.004735193266255218,11.494062,1899.870571114018,2.7882977156986115e+17,1.8708055368236056e+16,1.97286,71.011,1
873,420 Bertholda (1896 CY),P,OMB,3.517261715404149,3.312525171742446,3.414893443573297,0.02997700324251829,11.309278,2304.964080802099,3.012435274440304e+17,2.0491039170104856e+16,2.33538,138.699,1
874,569 Misa (1905 QT),Cg,MBA,3.139070512166519,2.175768662457465,2.657419587311992,0.1812476009261758,9.29223,1582.299258409596,3.022999991338584e+17,2.5272988120006524e+16,1.19204,72.95,1
875,617 Patroclus (1906 VY),P,TJN,5.937873068392316,4.493796689791224,5.21583487909177,0.138431949254167,13.627795,4350.950858260838,3.122096900339259e+17,1.7511052721846694e+16,3.5405,140.362,1
878,601 Nerthus (1906 UN),C,MBA,3.46032703387202,2.810204732264532,3.135265883068276,0.1036789742647369,11.569983,2027.729370997505,3.355884134112991e+17,2.235143020818006e+16,1.80476,75.535,1
879,784 Pickeringia (1914 UM),C,MBA,3.848203376034987,2.345223790821859,3.096713583428423,0.2426733284692662,10.339875,1990.444101095955,3.3640210624515366e+17,2.5118276526537464e+16,1.35887,75.596,1
880,476 Hedwig (1901 GQ),X,MBA,2.842910430843708,2.458625491495345,2.650767961169527,0.07248558624852526,10.386957,1576.362141228937,3.484705637135351e+17,2.596623453211667e+16,1.4416,138.493,1
882,464 Megaira (1901 FV),C,MBA,3.375783690383145,2.224686208968818,2.800234949675982,0.2055358750428285,9.892191,1711.552142428245,3.562719574934246e+17,2.788325360779822e+16,1.24714,77.056,1
884,583 Klotilde (1905 SP),C,MBA,3.682413330822329,2.663451527658457,3.172932429240393,0.1605709900679817,10.509191,2064.380091047636,3.728912316783806e+17,2.7361034661953884e+16,1.68992,78.236,1
885,535 Montague (1904 OC),C,MBA,2.629869822769558,2.50799904564574,2.568934434207649,0.02372010268167987,10.096351,1503.931158029569,3.882982106939085e+17,2.980070738577746e+16,1.52901,79.299,1
886,679 Pax (1909 FY),K,MBA,3.390047433053782,1.787565511783867,2.588806472418824,0.3095020694560943,11.076847,1521.415391379476,3.985965498641779e+17,2.788418570834609e+16,0.962939,63.909,1
888,551 Ortrud (1904 PM),C,MBA,3.330224209227319,2.605332124127274,2.967778166677297,0.12212706684739,10.104295,1867.435369320889,4.1555991623575174e+17,3.1772609479065696e+16,1.62016,81.113,1
890,503 Evelyn (1903 LF),Ch,MBA,3.2033403176398,2.242955681104133,2.723147999371966,0.1763372091339063,9.550083,1641.365477695955,4.243355762353257e+17,3.4454562770341308e+16,1.26281,81.68,1
894,912 Maritima (1919 FJ),C,MBA,3.688096280093412,2.586812858125731,3.137454569109571,0.1755058754970646,11.514778,2029.853036541185,4.4003261563903315e+17,2.945710394633768e+16,1.68148,82.675,1
895,387 Aquitania (1894 AZ),L,MBA,3.385503105540539,2.096794513109105,2.741148809324822,0.2350672440780145,10.625049,1657.667207070132,4.6519441739164986e+17,3.3876516965160256e+16,1.08997,100.51,1
896,379 Huenna (1894 AQ),C,MBA,3.710491131225134,2.576273180710498,3.143382155967816,0.1804136268256923,10.087434,2035.608248863907,4.746244033679302e+17,3.631657788489428e+16,1.56993,84.787,1
897,530 Turandot (1904 NV),C,MBA,3.885742646552651,2.487375823708021,3.186559235130336,0.2194164174681401,10.251615,2077.693211941709,4.756831822169792e+17,3.580219265779146e+16,1.47707,84.85,1
898,795 Fini (1914 VE),C,MBA,3.030469438155827,2.465816643096991,2.748143040626409,0.1027335161800984,11.514372,1664.01573171696,4.826630859475718e+17,3.239363804389231e+16,1.46453,85.263,1
899,449 Hamburga (1899 EU),C,MBA,2.991740125401722,2.11027116424349,2.551005644822606,0.172768916240389,9.163148,1488.214584424843,4.8823772844826195e+17,4.146260278929239e+16,1.12652,85.59,1
900,366 Vincentina (1893 W),Ch,MBA,3.321932731804437,2.969570579624631,3.145751655714534,0.05600603460538746,11.168048,2037.910362565771,5.0167313620461114e+17,3.4615096692401732e+16,1.96105,86.368,1
901,365 Corduba (1893 V),C,MBA,3.242211901775103,2.360943377992027,2.801577639883565,0.1572807605324302,10.41721,1712.783303276683,5.087636740431828e+17,3.77629632073477e+16,1.37923,86.773,1
902,886 Washingtonia (1917 b),C,MBA,4.026252380707091,2.313577523529296,3.169914952118194,0.2701452378136132,10.834465,2061.435935162986,5.091155445186865e+17,3.624978226450714e+16,1.36063,86.793,1
903,445 Edna (1899 EX),C,MBA,3.826070710157593,2.568661429812247,3.19736606998492,0.1966320485084895,11.942067,2088.271540442201,5.2725883221799104e+17,3.4020725841117628e+16,1.66959,87.812,1
905,599 Luisa (1906 UJ),K,MBA,3.583356795277832,1.9643587935074,2.773857794392616,0.2918314711452142,10.144502,1687.425919626581,5.293804614859684e+17,4.0411535764741544e+16,1.02142,70.249,1
906,1028 Lydina (1923 PG),C,OMB,3.766570227037649,3.045240723869572,3.405905475453611,0.105893940446484,11.139343,2295.870104812617,5.4022512808996243e+17,3.731785948822764e+16,2.06436,88.526,1
907,414 Liriope (1896 CN),Cg,OMB,3.761523802467869,3.253208480846946,3.507366141657408,0.07246396599197356,11.417039,2399.220064143263,5.4452037874796755e+17,3.667192525483252e+16,2.27564,88.76,1
908,790 Pretoria (1912 NW),P,OMB,3.927644268581832,2.889125736245483,3.408385002413657,0.1523475974106387,12.262997,2298.377679295327,5.5831218324316224e+17,3.5028066681844876e+16,1.89988,170.37,1
909,358 Apollonia (1893 K),Ch,MBA,3.316659985457845,2.436831680537634,2.87674583299774,0.1529207576887975,9.870352,1782.176307906124,5.6985974090358163e+17,4.46623888437118e+16,1.45296,90.116,1
910,377 Campania (1893 AN),Ch,MBA,2.89889051923644,2.479666174149943,2.689278346693191,0.07794365086864039,10.062768,1610.838716992871,5.742341875524228e+17,4.4178477364252456e+16,1.48865,90.346,1
911,491 Carina (1902 JQ),C,MBA,3.467748694967446,2.91124399711188,3.189496346039663,0.0872402156137546,12.113456,2080.566446476268,5.902063300265167e+17,3.752715062138323e+16,1.95286,91.176,1
916,635 Vundtia (1907 ZS),C,MBA,3.385065665357124,2.89909211723274,3.142078891294931,0.07733312321831957,11.104291,2034.342417418406,6.553680265992259e+17,4.548407328828342e+16,1.92018,94.415,1
918,754 Malabar (1906 UT),Ch,MBA,3.135541489197539,2.840734989239108,2.988138239218324,0.04932946141667648,13.114045,1886.685252330492,6.57598727667077e+17,3.866766688412853e+16,1.89102,94.522,1
920,404 Arsinoe (1895 BY),Ch,MBA,3.109586146658091,2.078886970028885,2.594236558343488,0.1986517330723578,10.010024,1526.204710516655,6.669934533356261e+17,5.1657400314371816e+16,1.10866,94.97,1
921,407 Arachne (1895 CC),C,MBA,2.80812636074456,2.442097497396927,2.625111929070743,0.06971681079465479,10.044099,1553.531863199507,6.691026331397713e+17,5.160207237696878e+16,1.45597,95.07,1
922,586 Thekla (1906 TC),Ch,MBA,3.233127846695119,2.85815716884864,3.04564250777188,0.06155855076385813,10.510071,1941.407999379438,6.71914725390941e+17,4.932321546813777e+16,1.87488,95.203,1
